file_id,toc_section,toc_section_pos,toc_section_len,is_section_in_summary
19239,Board of Directors,2521,153,False
19239,Corporate governance report,2674,249,False
19239,Directors’ remuneration report,2923,378,False
19239,Directors’ report,3301,223,False
19239,Statement of Directors’ responsibilities,3524,74,False
19239,Independent Auditors’ report,3598,89,False
19239,Consolidated Statement of Profit or,3687,49,True
19239,Consolidated Statement of,3736,51,False
19239,Consolidated Statement of Changes,3787,71,False
19239,Consolidated Statement of Cash Flow,3858,50,True
19239,Notes to the Consolidated,3908,1277,False
19239,Corporate Directory,5185,64,False
19239,Definitions and Glossary,5249,65,False
19240,relative strength in the current environment Strategic report,88,6,False
19240,Highlights in,94,58,True
19240,Business model,152,49,False
19240,Chairman’s statement,201,36,True
19240,Chief Executive’s review,237,149,True
19240,Strategy and key performance indicators,386,149,True
19240,Our strategy in action studies,535,149,False
19240,Principal risks,684,728,False
19240,Review of operations,1412,451,False
19240,Financial review,1863,240,False
19240,Corporate Responsibility,2103,112,True
19240,Governance report,2215,186,True
19240,Corporate Governance introduction,2401,115,True
19240,Board of Directors,2516,802,False
19240,Corporate Governance report,3318,493,False
19240,Report of the Audit Committee,3811,411,False
19240,Report of the Corporate Responsibility Committee,4222,80,True
19240,Report of the Nomination Committee,4302,280,False
19240,Directors’ Report,4582,217,False
19240,Chairman’s Annual Statement on Remuneration,4799,217,True
19240,Directors’ Remuneration Policy,5016,146,False
19240,Annual Report on Remuneration,5162,49,False
19240,in respect of the Annual Report and Accounts,5211,49,True
19240,the financial statements and Annual Report,5260,49,True
19240,Financial statements,5309,1544,True
19240,Independent Auditor’s report,6853,568,False
19240,statement of comprehensive income,7421,62,True
19240,Consolidated statement of financial position,7483,37,False
19240,Consolidated statement of changes in equity,7520,38,False
19240,Consolidated statement of cash flows,7558,43,False
19240,Notes to the financial statements,7601,1959,False
19240,Company statement of financial position,9560,33,False
19240,Company statement of changes in equity,9593,46,False
19240,Company statement of cash flows,9639,48,False
19240,Notes to the financial statements,9687,1235,False
19242,Review of the year,53,67,False
19242,Chairman’s statement,120,5,True
19242,Chief Ex ecutive Offi cer ’s report,125,6,False
19242,Our mission and values,131,6,False
19242,Our business,137,266,False
19242,Annual highlights,403,170,False
19242,Our strategy and KPIs,573,57,False
19242,Our key risks,630,36,False
19242,Board of Directors,666,85,False
19242,Corporate governance,751,56,False
19242,Directors’ remuneration report,807,175,False
19242,Directors’ report,982,133,False
19242,Statement of Directors’ responsibilities,1115,46,False
19242,Independent auditor’s report,1161,7,False
19242,Consolidated income statement,1168,69,False
19242,Consolidated statement of changes in equity,1237,65,False
19242,Consolidated balance sheet,1302,47,False
19242,Consolidated cash flow statement,1349,31,False
19242,Summary of significant accounting policies,1380,225,False
19242,Notes to the consolidated financial statements,1605,761,False
19242,Company balance sheet,2366,35,False
19242,Summary of significant accounting policies,2401,22,False
19242,Notes to the Company financial statements,2423,127,False
19242,Letter to shareholders,2550,82,True
19242,Notice of annual general meeting,2632,108,False
19242,Form of proxy,2740,109,False
19248,Chairman’s Statement,68,86,True
19248,Our Business,154,69,False
19248,Highlights,223,75,True
19248,Chief Executive’s Review,298,223,True
19248,Business Model,521,69,False
19248,Key Performance Indicators,590,108,False
19248,Strategy Context,698,58,False
19248,Our Strategy,756,83,False
19248,Principal Risks and Uncertainties,839,307,False
19248,Operations Review,1146,301,False
19248,Financial Review,1447,309,True
19248,Corporate Responsibility,1756,6407,False
19288,Highlights,138,13,True
19288,Chairman’s statement,151,100,True
19288,Chief Executive’s review,251,328,True
19288,Strategy and business model,579,294,False
19288,Key performance indicators,873,83,False
19288,Review of business,956,431,False
19288,Risks and uncertainties,1387,731,False
19288,Governance,2118,234,False
19288,Audit committee report,2352,11,False
19288,Board of directors,2363,334,False
19288,Directors’ report,2697,141,False
19288,Remuneration committee report,2838,1588,False
19288,Statement of directors’ responsibilities,4426,305,False
19288,Consolidated income statement,4731,2735,False
19289,Group at a glance,48,181,True
19289,Our global presence,229,31,True
19289,Our products and services,260,129,True
19289,Key performance indicators,389,85,False
19289,Chairman’s statement,474,85,True
19289,Business model,559,59,False
19289,President and Chief Executive Officer’s statement,618,286,True
19289,Our market,904,126,True
19289,Our strategy,1030,71,True
19289,Chief Financial Officer’s review,1101,589,False
19289,Risk management,1690,409,False
19289,Corporate social responsibility,2099,166,False
19289,Chairman’s introduction,2265,143,True
19289,Board of Directors,2408,199,False
19289,Report of the Board,2607,149,True
19289,Report of the Nomination Committee,2756,106,False
19289,Report of the Audit Committee,2862,403,False
19289,Report of the Remuneration Committee,3265,257,False
19289,Directors’ remuneration policy,3522,853,False
19289,Report of the Independent Auditor,4375,635,False
19289,Consolidated statements of financial position,5010,44,True
19289,Consolidated statements of comprehensive income,5054,65,True
19289,Consolidated statements of changes in equity,5119,54,True
19289,Consolidated statements of cash flows,5173,44,True
19289,Company statements of financial position,5217,35,True
19289,Company statements of comprehensive income,5252,60,True
19289,Company statements of changes in equity,5312,42,True
19289,Company statements of cash flows,5354,52,True
19289,Notes to the consolidated financial statements,5406,2082,False
19289,Directors’ report,7488,269,False
19299,Group highlights and key performance indicators,72,189,False
19299,Group businesses,261,199,False
19299,Chairman’s statement,460,76,True
19299,Business model,536,55,False
19299,Highlights and achievements,591,55,False
19299,"Report from the Chief Executive, South West Water",646,407,True
19299,Highlights and achievements,1053,408,False
19299,"Report from the Chief Executive, Viridor",1461,645,False
19299,Report from the Group Director of Finance,2106,500,False
19299,Principal risks and uncertainties,2606,502,False
19299,Customer and stakeholder satisfaction,3108,2145,False
19299,"Sustainability – environmental, economic and social",5253,1,False
19299,Employee well-being and engagement,5254,709,False
19299,Chairman’s letter to shareholders,5963,1203,False
19299,Board of Directors,7166,69,False
19299,The Board and its governance framework,7235,69,False
19299,Internal control,7304,29,False
19299,Reports of the Board’s Committees,7333,30,False
19299,Directors’ remuneration report,7363,139,False
19299,Directors’ report statutory disclosures,7502,140,False
19299,Independent auditor’s report,7642,105,False
19299,Financial statements,7747,3829,False
19306,Key highlights,149,49,True
19306,At a glance,198,81,True
19306,Market overview,279,411,False
19306,Business model,690,146,False
19306,Chairman’s statement,836,151,True
19306,Chief Executive’s statement,987,57,True
19306,Mission and strategy,1044,450,True
19306,Strategy in action,1494,465,False
19306,Key performance indicators,1959,293,False
19306,Chief Financial Officer’s review,2252,367,False
19306,Operating review,2619,286,False
19306,Risk management,2905,78,False
19306,Risks and uncertainties,2983,646,False
19306,Corporate Social Responsibility,3629,1417,False
19306,Governance overview,5046,134,True
19306,Board of Directors,5180,598,False
19306,Executive Management Team,5778,250,False
19306,Directors’ Report,6028,0,False
19306,Statement of Directors’ Responsibilities,6028,0,False
19306,Governance Report,6028,962,False
19306,Audit & Risk Committee Report,6990,180,False
19306,Committee Report,7170,353,False
19306,Remuneration Report,7523,1150,False
19306,Independent Auditor’s Report,8673,130,False
19306,Consolidated income statement,8803,54,False
19306,comprehensive income,8857,71,False
19306,Consolidated balance sheet,8928,54,False
19306,in equity as at 26 March,8982,54,False
19306,in equity as at 27 March,9036,54,False
19306,Consolidated statement of cash flows,9090,38,False
19306,Company balance sheet,9128,59,False
19306,as at 26 March,9187,1,False
19306,as at 27 March,9188,1,False
19306,Company income statement,9189,1,False
19306,Company statement of cash flows,9190,2187,False
19326,Financial and Operational Highlights,37,60,True
19326,Brand Profiles,97,60,False
19326,Chairman’s Statement,157,137,True
19326,Chief Executive’s Review,294,298,True
19326,Financial Review,592,129,False
19326,Directors and Advisers,721,115,False
19326,Directors’ Report,836,118,False
19326,Corporate Governance,954,78,False
19326,Report on Directors’ Remuneration,1032,73,False
19326,Statement of the Directors’ Responsibilities,1105,39,False
19326,Independent Auditors Report to the,1144,34,False
19326,Consolidated Profit and Loss Account,1178,27,False
19326,Other Primary Statements,1205,38,False
19326,Balance Sheets,1243,25,False
19326,Consolidated Cash Flow Statement,1268,50,False
19326,Notes to the Accounts,1318,371,False
19326,Five Year Financial History,1689,372,False
19327,Financial Highlights,32,65,True
19327,Brand Profiles,97,38,False
19327,Chairman’s Statement,135,167,True
19327,Chief Executive’s Review,302,292,True
19327,Financial Review,594,112,False
19327,Directors and Advisers,706,111,False
19327,Directors’ Report,817,91,False
19327,Corporate Governance,908,81,False
19327,Report on Directors’ Remuneration,989,32,False
19327,Statement of the Directors’ Responsibilities,1021,2,False
19327,Independent Auditors’ Report,1023,114,False
19327,Consolidated Profit and Loss Account,1137,13,False
19327,Consolidated Statement of Total Recognised,1150,18,False
19327,Reconciliation of Shareholders Funds,1168,18,False
19327,Balance Sheets,1186,27,False
19327,Consolidated Cash Flow Statement,1213,50,False
19327,Notes to the Accounts,1263,663,False
19327,Five year Financial History,1926,45,False
19327,Notice of AGM Pilkington’s Tiles Group plc Annual Report & Accounts 2003 01,1971,104,False
1934,Highlights,68,21,True
1934,Chairman’s Statement,89,21,True
1934,Chief Executive’s Review,110,510,True
1934,Questions and Answers,620,103,False
1934,Financial Review,723,167,True
1934,Board of Directors,890,56,False
1934,Senior Executive Team,946,36,False
1934,Directors’ Report,982,135,False
1934,Corporate Governance Statements,1117,190,False
1934,and Ethical Responsibility,1307,37,False
1934,Directors’ Remuneration Report,1344,297,False
1934,Independent Auditors’ Report,1641,50,False
1934,Consolidated Profit and Loss Account,1691,26,False
1934,Recognised Gains and Losses,1717,10,False
1934,Cost Profits and Losses,1727,11,False
1934,Balance Sheets,1738,34,False
1934,Consolidated Cash Flow Statement,1772,13,False
1934,Statement of Accounting Policies,1785,101,False
1934,Notes to the Accounts,1886,633,False
1934,Notice of Annual General Meeting,2519,84,False
19345,start,158,119,True
19345,Highlights of the year,277,87,True
19345,Chairman’s statement,364,3,True
19345,Market backdrop,367,2,False
19345,Strategy,369,49,False
19345,Platform and intelligence,418,49,False
19345,Products,467,54,True
19345,Services,521,988,True
19345,Our Financials division,1509,97,False
19345,Chief Executive Officer’s review,1606,167,True
19345,Financial review,1773,1106,False
19345,Risks and uncertainties,2879,238,False
19345,Sustainability,3117,402,False
19345,Board of Directors,3519,207,False
19345,Chairman’s introduction to governance,3726,109,False
19345,Directors’ governance report,3835,31,False
